track_uri,track_name,track_pop,artist_uri,artist_name,artist_pop,artist_genres,album,album_uri,danceability,energy,key,mode,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_genre
78A1p9mZdSVEg3UfSxUuEJ,Schrekk & Grauss - :W: Ear Bleed Remix,10,3TTbkikkCAbUg2j5i9UrTV,:Wumpscut:,32,"['aggrotech', 'dark wave', 'ebm', 'electro-industrial', 'industrial metal', 'industrial rock', 'power noise']",Boxed Schrekk & Grauss,spotify:album:0SYqABP9Whz414HE0kqjtL,0.495,0.947,8,1,-5.379,0.216,0.00182,0.0661,0.41,0.103,128.001,314000,4,rock
40NRmPz4azKsR0yDFa2gMl,Bullet and a Target (Live),6,7enBrBojgBJuPPdqTq4Z5F,Citizen Cope,51,['alternative rock'],If There's Love (Live) - EP,spotify:album:2cjHOtWKW1aIdgRciq9A8h,0.545,0.946,5,1,-4.337,0.0816,0.315,0.0,0.539,0.713,79.797,338620,4,rock
3tmoA2MA3If6o8jc0IkvyH,Mareld,30,3g2slv6elrXxGnXqy7Q2ap,Les Big Byrd,30,"['neo-kraut', 'stockholm indie', 'swedish indie rock', 'swedish psychedelic rock']","Diamonds, Rhinestones and Hard Rain",spotify:album:4nEwxOcJEK1T9tdZPEhCmT,0.384,0.447,2,1,-9.827,0.036,0.000435,0.811,0.178,0.0379,111.083,609134,4,rock
030udkFwnNVS2QXa4xXxiO,Sam With The Showing Scalp Flat To - Live,23,6ra4GIOgCZQZMOaUECftGN,Frank Zappa,54,"['art rock', 'blues rock', 'experimental', 'instrumental rock', 'jazz fusion', 'jazz rock', 'progressive rock', 'psychedelic rock', 'symphonic rock', 'zolo']",The Muffin Man Goes To College (live),spotify:album:4dXEa52JeoWFJZtXDsBwT4,0.324,0.287,5,1,-19.805,0.104,0.388,0.0,0.885,0.343,84.318,155067,4,rock
5lRAUI8w3d9SFHeWpXiBvy,I Couldn't Keep From Crying,24,6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,72,"['arkansas country', 'outlaw country', 'rock']",The Best of Johnny Cash: Sun Records Essentials,spotify:album:07o1FvlpnSFo3A5VOZdZ7G,0.702,0.284,10,1,-10.715,0.0341,0.883,0.00381,0.105,0.8,119.461,122500,4,rock
11GAgTF5uqqPfi04zYeTGz,Blues Team (Only Thinkin'),21,2vJJ54Fm8loT4abayMYgRi,Underground Lovers,23,['australian alternative rock'],Dream It Down (30th Anniversary Edition),spotify:album:5ouN3SogOIQwiuTaZCQ71G,0.621,0.392,11,0,-13.889,0.0313,0.141,0.261,0.344,0.77,113.066,152533,4,rock
2R9rbDT04ewGy5L7ZSS9Wg,Jack & Kim,3,3YiW4VqePYWpzNvAVUHANN,Cory Young,4,['trop rock'],Jack & Kim,spotify:album:2Y0GiiAqMjnhDGRbYuOfzm,0.706,0.661,4,1,-6.16,0.0557,0.72,1.68e-05,0.132,0.643,115.989,195353,4,rock
4r3P9cKfY4dRl2TpXVsm7d,Dacton & Wanderella,39,6DlKk9ibc9dCgvyNPGNXdH,The K's,47,"['britpop revival', 'english indie rock', 'liverpool indie']",I Wonder If The World Knows? (Deluxe Edition),spotify:album:5dR8cTk0CUrkPQ1cEDPtmN,0.422,0.908,1,0,-7.726,0.127,0.00133,1.61e-06,0.0735,0.477,165.78,252224,4,rock
38xE2I1dI9oPpulOKsxx0s,Secret Skin (PIG Version),16,5riS4sDqcjVAwvC37jxTP0,PIG,26,"['british industrial', 'ebm', 'electro-industrial', 'industrial', 'industrial metal', 'industrial rock']",SIN SEX & SALVATION (Deluxe),spotify:album:7L0TYsek1YTjmxNuXxxv5J,0.553,0.887,7,1,-6.151,0.0384,0.000242,0.0603,0.37,0.57,103.992,289519,4,rock
6z20C1PbRh5IDpb75x7oyV,All The Things,11,69zXT9KERxO9B0UM1a4P3u,Urs Wiesendanger,6,['deep soft rock'],All The Things,spotify:album:1IvwM7NpkozuPk1kG3VVQb,0.758,0.285,7,0,-11.714,0.0338,0.442,0.096,0.0965,0.513,132.498,295614,4,rock
5PC8Eqe3deqkn2Cl7kbpeA,Sugartime,24,6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,72,"['arkansas country', 'outlaw country', 'rock']",The Best of Johnny Cash: Sun Records Essentials,spotify:album:07o1FvlpnSFo3A5VOZdZ7G,0.331,0.675,0,1,-7.116,0.0449,0.855,0.0,0.334,0.851,179.035,107036,4,rock
0vs6ctWYcmCs6ISxXxWewN,You're My Baby,23,6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,72,"['arkansas country', 'outlaw country', 'rock']",The Best of Johnny Cash: Sun Records Essentials,spotify:album:07o1FvlpnSFo3A5VOZdZ7G,0.663,0.653,0,0,-5.429,0.0992,0.782,0.0,0.275,0.965,96.15,88000,4,rock
3WdcZM2IqtljsupmUbPVOe,Ocean Queen,21,1usHcUArZ3lKC4NNNT00UQ,The Lunar Effect,17,"['psychedelic doom', 'uk stoner rock']",Sounds Of Green & Blue,spotify:album:2pvdn8XhMahJqMUWQfgpyl,0.291,0.754,1,0,-6.613,0.0456,5.28e-05,0.377,0.0709,0.35,132.967,278757,4,rock
420VV3WsaUzKuo9I9C7yxo,HERO,11,79Vm1EXJ1Jk7CyYLTNGe5J,Fish and Lips,27,['modern j-rock'],HERO,spotify:album:3nHFbR7VqRGAFj7g8iLqX1,0.6,0.699,11,1,-5.526,0.0304,0.0293,0.0,0.185,0.839,94.087,227497,4,rock
246RhONUEU9KpZOAShY0sV,I Got A Man,17,1ZikppG9dPedbIgMfnfx8k,Ike & Tina Turner,48,"['classic soul', 'disco', 'rock-and-roll', 'soul', 'southern soul']",Rarities,spotify:album:5p8sBzwZas6KxDeCsPnKVI,0.495,0.81,1,1,-8.269,0.125,0.141,0.466,0.0848,0.768,179.43,271133,4,rock
6PcR82ypQRHS5sk1QNAd3y,The Band,18,0vWY6JY1hwdI5zvswjrMSx,Me and My Kites,6,['swedish psychedelic rock'],Sense Nonsense,spotify:album:2yRQvZvll3WqScTE1H9BB9,0.372,0.518,7,1,-10.716,0.0354,0.194,0.0328,0.177,0.639,115.339,187051,4,rock
5VGHkwWcwt1MbmcNpB27Ig,"Doctor Doctor - Live At The Roundhouse, London, 2nd April 1977",15,2Omy3P5hFZym7FKum1JA1s,UFO,52,"['album rock', 'glam metal', 'hard rock', 'metal', 'progressive rock']",Lights Out (2024 Remaster),spotify:album:1CDfQjUxPPszW6PrPUSbgY,0.262,0.934,10,1,-6.614,0.0935,0.00157,0.000436,0.704,0.16,136.25,231680,4,rock
4C5VhxagX6ux65UcrUf9Zp,She Said (West Coast),11,6nlxcJwoRgruZzDaNLxyjh,Mellodose,40,"['reggae rock', 'west coast reggae']",Palmz & Evergreenz,spotify:album:58tfBWKPrKe4z0U8zRNAUp,0.558,0.547,9,0,-4.828,0.0718,0.0355,0.61,0.0839,0.607,85.023,264762,4,rock
4LGgxLhuTIezAxalVLVRNt,Come in Stranger,23,6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,72,"['arkansas country', 'outlaw country', 'rock']",The Best of Johnny Cash: Sun Records Essentials,spotify:album:07o1FvlpnSFo3A5VOZdZ7G,0.792,0.508,6,1,-9.88,0.0559,0.808,0.00019,0.089,0.906,83.242,99991,4,rock
70CaVUca1cYGnEb7aRfpOw,I Heard That Lonesome Whistle,23,6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,72,"['arkansas country', 'outlaw country', 'rock']",The Best of Johnny Cash: Sun Records Essentials,spotify:album:07o1FvlpnSFo3A5VOZdZ7G,0.752,0.291,6,1,-10.389,0.0405,0.831,1.56e-05,0.128,0.545,92.79,144036,3,rock
0HMAIcXYZkriB52HJi3h7h,Red-Winged Blackbird - Live,14,7ndzHjxbErIwvwnEUewMWe,Kathy Mattea,41,"['classic country pop', 'country', 'country rock', 'deep contemporary country']",Live on Mountain Stage: Outlaws & Outliers,spotify:album:4ZfTvGloipTYCjdwdO93nX,0.36,0.272,5,0,-11.927,0.0305,0.854,0.000576,0.691,0.103,79.925,195307,4,rock
0WNPJ1vpBqadi7qtg5gM1A,I Was There When It Happened,23,6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,72,"['arkansas country', 'outlaw country', 'rock']",The Best of Johnny Cash: Sun Records Essentials,spotify:album:07o1FvlpnSFo3A5VOZdZ7G,0.725,0.392,6,1,-10.549,0.0869,0.679,1.54e-05,0.113,0.623,134.283,134836,4,rock
6P78f71w61J0h2Eccea78r,Come Rain Or Come Shine - Live,29,5W5bDNCqJ1jbCgTxDD0Cb3,Willie Nelson,70,"['classic country pop', 'classic texas country', 'country', 'country rock', 'nashville sound', 'outlaw country', 'singer-songwriter']",Late Night Willie Nelson,spotify:album:2KdmvdANOWJnnZvIAWvvpT,0.471,0.317,2,0,-9.863,0.0478,0.889,1.59e-05,0.784,0.233,113.816,232467,4,rock
2YsMsnkwApx8xm0OTNYLKe,"Lancelot And The Black Knight - Live, The London Palladium, 22 February 2023",17,0mkcYaXUbJUs5mJointuzB,Rick Wakeman,38,"['progressive rock', 'rock keyboard', 'symphonic rock']",Live At The London Palladium 2023,spotify:album:7d9p9XuTlF7f1kGPiB1FdR,0.413,0.726,2,0,-10.211,0.054,0.169,0.000291,0.951,0.572,136.917,335600,1,rock
5AqecoTzrqI4FpV04CZAoR,Get Up And Get Down [1979 Demo] - 2024 Remaster,13,5uSY4FF3dZMCVSkZslKCHi,Michael Schenker Group,40,"['german hard rock', 'glam metal', 'hard rock', 'metal']",Is It Loud Enough? Michael Schenker Group: 1980-1983,spotify:album:7BT6ZNuvnzV0jiPYVtB2b8,0.547,0.914,11,0,-7.027,0.0709,0.00456,0.0,0.15,0.544,128.877,239293,4,rock
5FNwIq5oN8fCjk49Jc72Jy,Fuck Me Hoghunter,15,5riS4sDqcjVAwvC37jxTP0,PIG,26,"['british industrial', 'ebm', 'electro-industrial', 'industrial', 'industrial metal', 'industrial rock']",SIN SEX & SALVATION (Deluxe),spotify:album:7L0TYsek1YTjmxNuXxxv5J,0.708,0.886,7,1,-5.463,0.312,0.187,0.0022,0.406,0.525,127.069,259500,4,rock
55n4rnfX6JEkqqU2Z1V3Ks,The Night Bus,29,3g2slv6elrXxGnXqy7Q2ap,Les Big Byrd,30,"['neo-kraut', 'stockholm indie', 'swedish indie rock', 'swedish psychedelic rock']","Diamonds, Rhinestones and Hard Rain",spotify:album:4nEwxOcJEK1T9tdZPEhCmT,0.701,0.819,5,1,-7.227,0.0357,0.15,0.835,0.362,0.64,137.973,722125,4,rock
2j8eGwWBDhGcozOEXQi5PJ,Ruby Light & Dark - Birthday Rerecordings '24,47,2C7RDMSpyGZFyoSnvOeU4J,Broilers,53,"['german rock', 'german ska']",Ruby Light & Dark (Birthday Rerecording '24),spotify:album:47u1mSNMcjzLjmPu2H3R8k,0.506,0.865,0,1,-6.575,0.142,0.00362,1.42e-06,0.111,0.547,176.88,223227,4,rock
3ePiDKM2Fv9OwEQPKZi7u7,Take My Hand,11,0mQ9176XZVIWTmESmofegM,The White Wires,12,"['canadian garage rock', 'garage pop', 'garage punk', 'modern power pop', 'ottawa indie']",Singles and Rarities,spotify:album:3RuiabpH6uPHCQxY3oUd7Y,0.359,0.953,2,0,-2.3,0.0449,0.00191,0.0,0.225,0.607,156.769,144000,4,rock
74t2vLvKcSWHcRSZCHXDPL,Letter to G,11,0mQ9176XZVIWTmESmofegM,The White Wires,12,"['canadian garage rock', 'garage pop', 'garage punk', 'modern power pop', 'ottawa indie']",Singles and Rarities,spotify:album:3RuiabpH6uPHCQxY3oUd7Y,0.266,0.9,9,1,-4.922,0.0444,0.0765,0.000169,0.0719,0.82,152.176,136187,4,rock
0WqU0ELp6ZcWeVuaTcZXMY,Hawks & Hounds,6,3L1kx7ogwRPLWD2UjDsikj,The Quill,19,"['deep melodic hard rock', 'retro metal', 'stoner rock']",Wheel Of Illusion,spotify:album:07ViGVgh0LGSe0h0M20cW0,0.339,0.738,0,1,-6.774,0.0376,6.43e-06,0.00577,0.367,0.352,117.831,219587,1,rock
6YPnHGtgthwb35wHWGMuTf,Penguin In Bondage - Live,22,6ra4GIOgCZQZMOaUECftGN,Frank Zappa,54,"['art rock', 'blues rock', 'experimental', 'instrumental rock', 'jazz fusion', 'jazz rock', 'progressive rock', 'psychedelic rock', 'symphonic rock', 'zolo']",The Muffin Man Goes To College (live),spotify:album:4dXEa52JeoWFJZtXDsBwT4,0.385,0.744,9,0,-11.565,0.0411,0.595,0.0,0.615,0.691,78.898,701560,4,rock
77Ks9ZZ6pzFlURSzHvo8c3,Best of Luck,8,3du3mGhOfVnjiteLbzuy6u,&ND,1,['pinoy indie rock'],Best of Luck,spotify:album:6fvm0ZR7ucyHHaXxjb2XKI,0.25,0.453,7,1,-9.447,0.03,0.751,0.761,0.107,0.113,167.938,304337,4,rock
5f0bakdtCx2PjUrE71cfn9,"Too Hot To Handle - Live At The Roundhouse, London, 2nd April 1977",14,2Omy3P5hFZym7FKum1JA1s,UFO,52,"['album rock', 'glam metal', 'hard rock', 'metal', 'progressive rock']",Lights Out (2024 Remaster),spotify:album:1CDfQjUxPPszW6PrPUSbgY,0.327,0.935,2,1,-6.697,0.123,0.00395,0.000152,0.948,0.339,132.853,287880,4,rock
5IPggvH0BnlJebZkQaa7kH,No Place Like Home,30,6DlKk9ibc9dCgvyNPGNXdH,The K's,47,"['britpop revival', 'english indie rock', 'liverpool indie']",Black and Blue,spotify:album:3Fb2CtRLLUdvTrvnODxW5u,0.369,0.958,4,1,-4.245,0.15,0.00301,0.0,0.303,0.704,169.802,174657,4,rock
3y9rfQqPqBdBtsDTNsBrmh,Minor Piece - Anime Size,30,56TyClNQ0oVZLhK2V9KhA6,ZAQ,49,"['anime', 'anime rock', 'denpa-kei', 'j-pixie']","TV Animation ""Classroom of the Elite"" Original Soundtrack (2nd Season & 3rd Season)",spotify:album:7yzkrjOxkCYvEjmrx0qpHd,0.575,0.904,0,1,-5.06,0.131,0.0091,0.0,0.329,0.853,146.061,92967,4,rock
4jOQehLLM4GNWUvImVS5xk,Born In The USA,14,3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,73,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",ROCK CLASSICS,spotify:album:6SeUmnT19nSPVTnMr3t5Dl,0.72,0.585,4,1,-6.456,0.0422,0.015,0.824,0.0695,0.437,119.993,209693,4,rock
4js8aIVrCB8j1JniloCFxW,"On With The Action - Live At The Roundhouse, London, 2nd April 1977",14,2Omy3P5hFZym7FKum1JA1s,UFO,52,"['album rock', 'glam metal', 'hard rock', 'metal', 'progressive rock']",Lights Out (2024 Remaster),spotify:album:1CDfQjUxPPszW6PrPUSbgY,0.345,0.937,2,0,-6.189,0.0701,0.00109,2.93e-06,0.241,0.354,126.221,299000,4,rock
0rvUJQegx4ocj8P60bCMsM,Radio,31,50OApTJurDusIo9dGTqSU4,Lilly Wood and The Prick,61,"['french indie pop', 'french rock']",Il était une fois Polnareff,spotify:album:2fDcqnDuEBpDOCjp68vZkg,0.725,0.63,5,0,-7.083,0.0332,0.0112,0.0911,0.0788,0.575,145.045,203080,4,rock
5J5Fc01IpQFQ2G4QnkVomd,The Miracle - 2024 Remaster,12,6Do8N74ifeVxB1hc2cRcko,"Emerson, Lake & Powell",22,"['progressive rock', 'symphonic rock']",Complete Collection,spotify:album:6qU829oR61EW5OwnlzAFqu,0.498,0.793,0,0,-8.302,0.0329,0.167,0.0,0.105,0.299,83.793,423640,4,rock
0Jh8Q7wAPvj3fNkN6JEri1,Love Blind - 2024 Remaster,14,6Do8N74ifeVxB1hc2cRcko,"Emerson, Lake & Powell",22,"['progressive rock', 'symphonic rock']",Complete Collection,spotify:album:6qU829oR61EW5OwnlzAFqu,0.526,0.765,1,0,-7.408,0.0613,0.121,4.94e-06,0.228,0.322,123.26,190333,4,rock
77Sfi1QxXetyFumxG8FbFw,The Score - (Single Edit) [2024 Remaster],12,6Do8N74ifeVxB1hc2cRcko,"Emerson, Lake & Powell",22,"['progressive rock', 'symphonic rock']",Complete Collection,spotify:album:6qU829oR61EW5OwnlzAFqu,0.373,0.893,0,1,-7.841,0.0615,0.117,0.000734,0.144,0.23,135.844,371427,4,rock
6osVkORPI09eh5PJyZeDho,"Mars, The Bringer Of War - 2024 Remaster",10,6Do8N74ifeVxB1hc2cRcko,"Emerson, Lake & Powell",22,"['progressive rock', 'symphonic rock']",Complete Collection,spotify:album:6qU829oR61EW5OwnlzAFqu,0.502,0.442,7,1,-11.312,0.0361,0.186,0.776,0.124,0.114,125.909,477747,5,rock
3ejf1V9e78QHE08p1PYcgm,Belshazzar,22,6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,72,"['arkansas country', 'outlaw country', 'rock']",The Best of Johnny Cash: Sun Records Essentials,spotify:album:07o1FvlpnSFo3A5VOZdZ7G,0.799,0.844,6,1,-6.789,0.192,0.686,0.00064,0.111,0.824,99.808,143985,4,rock
5D6Jf0JmcIsKOL1dBcOYw6,Let The Good Times Roll,29,5xLSa7l4IV1gsQfhAMvl0U,B.B. King,59,"['blues', 'blues rock', 'classic rock', 'electric blues', 'jazz blues', 'soul blues', 'traditional blues']",B.B. King - Featuring,spotify:album:1Ta4FeCEYM3uCEHmkS6VSa,0.605,0.743,10,0,-8.598,0.0435,0.042,5.87e-06,0.766,0.759,123.937,220533,4,rock
423nGx1aESmAwGIq1M1r7i,21-22,10,6nlxcJwoRgruZzDaNLxyjh,Mellodose,40,"['reggae rock', 'west coast reggae']",Palmz & Evergreenz,spotify:album:58tfBWKPrKe4z0U8zRNAUp,0.812,0.506,0,0,-6.434,0.0291,0.342,2.44e-05,0.0835,0.803,125.004,151925,4,rock
5dZPvpKwr9RTHJS9rkc1GB,Sheets,11,6nlxcJwoRgruZzDaNLxyjh,Mellodose,40,"['reggae rock', 'west coast reggae']",Palmz & Evergreenz,spotify:album:58tfBWKPrKe4z0U8zRNAUp,0.805,0.544,6,0,-8.189,0.0314,0.154,0.622,0.0957,0.965,93.955,176823,4,rock
17xJygaMIgAewQHco5qjXY,Visions Of A Stray,19,0iUr6w7AOIfLxSKQTbxf43,And Also The Trees,25,"['dark wave', 'gothic post-punk', 'gothic rock', 'uk post-punk']",Mother-of-Pearl Moon,spotify:album:2ExcNaKlQ0Rp5EA9EgAH2n,0.391,0.561,7,0,-13.305,0.0868,0.385,0.647,0.112,0.412,103.047,266653,4,rock
1z3SVUw9lCbvEleGETx1Vw,No Real Goodbyes,10,47biWYcWFwHFOUMWES43Kt,Jason Bieler And The Baron Von Bielski Orchestra,10,['deep progressive rock'],No Real Goodbyes,spotify:album:52tA5Ud1GCZryF0nLtA1vE,0.457,0.83,4,0,-7.138,0.0524,9.12e-05,0.0166,0.0746,0.198,76.516,265426,3,rock
6rCfKM89cRnC0fBV0aTmiD,Pamela Anderson was a Prophet,3,2dnwm3hImTNbHmvAoE5Oyy,Sheverb,5,['austin rock'],She Rides Again,spotify:album:67d88IDKRpuRct4BaKRHga,0.602,0.632,0,1,-7.247,0.0293,0.00527,0.862,0.0895,0.824,127.896,321453,4,rock
2U6HJ3mAf7YTBHturRJzfX,Disobedience (PIG Version),14,5riS4sDqcjVAwvC37jxTP0,PIG,26,"['british industrial', 'ebm', 'electro-industrial', 'industrial', 'industrial metal', 'industrial rock']",SIN SEX & SALVATION (Deluxe),spotify:album:7L0TYsek1YTjmxNuXxxv5J,0.297,0.695,9,1,-9.639,0.107,0.0016,0.114,0.0619,0.261,89.968,332667,4,rock
18MLYz56oZSPLxd8wA21Rs,Sword And Pistol,9,2SwqqmCaqK7I3NR7YG1v1l,Empires of Light,5,['instrumental post-rock'],Sword And Pistol,spotify:album:5XaPjIXY5DtqTT8ZJHoVgr,0.322,0.864,11,0,-10.166,0.0634,1.52e-05,0.77,0.256,0.234,171.944,360000,4,rock
6ql5qYcD5kRn59abnlAkxx,All I Ever Wanted,17,3ZaamXC1tpMZ7kVXOLYi0i,Money & the Man,15,"['dutch blues', 'dutch rock']",VOLUME III: HOT IN THE CITY,spotify:album:2R7bU2sX6he2S7FpM16aJx,0.484,0.945,9,1,-6.838,0.0538,0.000146,0.000168,0.452,0.739,149.986,133747,4,rock
2kIqiNCxHWmHOUPZTd3qgi,Story of a Broken Heart,23,6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,72,"['arkansas country', 'outlaw country', 'rock']",The Best of Johnny Cash: Sun Records Essentials,spotify:album:07o1FvlpnSFo3A5VOZdZ7G,0.632,0.476,10,1,-10.125,0.0304,0.807,0.00726,0.104,0.746,88.571,129076,4,rock
3ha0IVNZDkvu8xjhM38QBW,Goodbye Little Darlin',23,6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,72,"['arkansas country', 'outlaw country', 'rock']",The Best of Johnny Cash: Sun Records Essentials,spotify:album:07o1FvlpnSFo3A5VOZdZ7G,0.719,0.431,10,1,-10.826,0.0474,0.851,0.0114,0.163,0.78,127.08,133592,4,rock
1tBj1XXLKBXHMV1M9PKXcY,The Ways Of A Woman In Love,23,6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,72,"['arkansas country', 'outlaw country', 'rock']",The Best of Johnny Cash: Sun Records Essentials,spotify:album:07o1FvlpnSFo3A5VOZdZ7G,0.648,0.725,10,1,-6.644,0.0325,0.83,0.00532,0.205,0.905,91.101,135082,4,rock
3rPnThh77bDzTe2ywjt4De,Into the Fire - Live in Montreux 1971,20,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,64,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']",Into the Fire (Live in Montreux 1971),spotify:album:1zQQG1wFHKSp8DoBouPcPw,0.177,0.541,11,0,-10.328,0.0575,0.0953,5.42e-05,0.373,0.53,170.804,258453,4,rock
65FFERKpmqKHmfpufxR8vt,Come Down - 2024 Remix,19,0aBEiafPqEJ3o0yp6gFsHg,Anthony Gomes,30,"['canadian blues', 'modern blues', 'modern blues rock', 'power blues-rock']","Peace, Love & Loud Guitars (2024 Remix)",spotify:album:6tORl2PYW5lGZ1Fss1mXlj,0.628,0.888,9,1,-2.373,0.0335,0.00176,2.6e-06,0.384,0.739,114.038,238553,4,rock
4UPVOpBlFgZf2m4cocA11i,"Hell, Fire And Damnation",16,71vVmHeNgCVSa5SVmfvscU,Saxon,49,"['glam metal', 'hard rock', 'metal', 'nwobhm', 'power metal']",There's Something In Roswell,spotify:album:4i605Y8iIf7xTDVYGoVhSB,0.403,0.932,4,0,-6.674,0.07,0.00031,4.37e-05,0.276,0.286,174.127,332787,4,rock
4bcWtAp4khYrRbNQP8ijQY,"Live, Bold and Dangerous",21,4KhPN2T6Vncn12ktO3IwP4,Mammal,26,"['australian alternative rock', 'progressive alternative']",The Penny Drop,spotify:album:7iorHrPDt1E7dwtyAPHpIq,0.616,0.984,1,1,-2.259,0.194,0.00186,1.82e-06,0.324,0.362,110.069,151909,4,rock
3x40zcSVAEKvRFLS6Ydbl3,"Try Me - Live At The Roundhouse, London, 2nd April 1977",14,2Omy3P5hFZym7FKum1JA1s,UFO,52,"['album rock', 'glam metal', 'hard rock', 'metal', 'progressive rock']",Lights Out (2024 Remaster),spotify:album:1CDfQjUxPPszW6PrPUSbgY,0.372,0.444,0,0,-9.912,0.029,0.385,2.42e-05,0.731,0.256,81.481,324320,4,rock
5yy5vJcVWAbBtAxZIfYr8D,Transparent Figures,13,00epidt1rfpJJKIfi7dSQJ,Seventeen Years Old And Berlin Wall,22,"['japanese indie rock', 'japanese shoegaze']",Distance,spotify:album:75L1XaKzSJLjLZHqTYbshn,0.451,0.729,9,1,-4.833,0.0286,0.267,4.65e-06,0.277,0.326,76.006,234449,4,rock
2gchBQeOwDLlsA127AymhM,Landmark,14,00epidt1rfpJJKIfi7dSQJ,Seventeen Years Old And Berlin Wall,22,"['japanese indie rock', 'japanese shoegaze']",Distance,spotify:album:75L1XaKzSJLjLZHqTYbshn,0.477,0.937,0,0,-4.811,0.0365,0.000884,0.142,0.161,0.457,124.093,199352,4,rock
0hUHZxjcHR0rZ0zAj7Ou6T,Manifesto (Versão Afrobeat),39,0V3UPrVVcCxIxQU43xYDxC,Daniela Araújo,47,"['adoracao', 'brazilian gospel', 'louvor', 'rock gospel brasileiro']",Manifesto,spotify:album:63n7PZNCS45Ct2tKE29kNn,0.624,0.602,8,0,-8.694,0.0929,0.641,0.0,0.0874,0.605,103.796,141058,4,rock
2pbw65nPZMqYahSgDfYD80,Ar Tu Sau Patinki?,21,28Ay5v0M2uegKIswk4dUWQ,Andrius Mamontovas,30,"['baltic post-punk', 'lithuanian pop', 'lithuanian rock']",Tu Esi Laisva,spotify:album:4nz3SM9xY1zlWHcMyS8GoD,0.785,0.756,1,0,-10.206,0.0267,0.243,0.394,0.11,0.339,103.02,138514,4,rock
2Mv7TR2aCBakStOuLvDZno,Mono Arba Stereo - Matto Remix,27,28Ay5v0M2uegKIswk4dUWQ,Andrius Mamontovas,30,"['baltic post-punk', 'lithuanian pop', 'lithuanian rock']",Mono Arba Stereo (Matto Remix),spotify:album:2UgQZaOIU0y55JFQJXytBQ,0.526,0.881,7,1,-4.3,0.0462,0.166,0.00187,0.581,0.63,80.502,156153,4,rock
7u9kd7zL0I1wFpJhvbf6Y3,It's Just About Time,22,6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,72,"['arkansas country', 'outlaw country', 'rock']",The Best of Johnny Cash: Sun Records Essentials,spotify:album:07o1FvlpnSFo3A5VOZdZ7G,0.484,0.586,3,1,-6.802,0.04,0.782,0.000155,0.277,0.889,181.05,127079,4,rock
6ijEi0iNHoJAi0mOqmfalT,Ensam i stan på sommarlovet,32,3g2slv6elrXxGnXqy7Q2ap,Les Big Byrd,30,"['neo-kraut', 'stockholm indie', 'swedish indie rock', 'swedish psychedelic rock']","Diamonds, Rhinestones and Hard Rain",spotify:album:4nEwxOcJEK1T9tdZPEhCmT,0.644,0.665,7,0,-7.605,0.0405,0.0263,0.785,0.123,0.471,96.979,252750,4,rock
5vzGaiHfS2NPRomMn6IMeC,Wolf and Leopards,7,0UmBaQJflaHddKtf1lrA6F,Dennis Brown,48,"['lovers rock', 'reggae', 'roots reggae']",Wolf and Leopards,spotify:album:4ZAcEbPQZRwHh380SQjfeS,0.664,0.228,11,0,-16.953,0.438,0.0921,1.49e-06,0.0479,0.727,68.489,163307,4,rock
5Meti8yafkKx9NBpJmSfCk,"Shoot Shoot - Live At The Roundhouse, London, 2nd April 1977",12,2Omy3P5hFZym7FKum1JA1s,UFO,52,"['album rock', 'glam metal', 'hard rock', 'metal', 'progressive rock']",Lights Out (2024 Remaster),spotify:album:1CDfQjUxPPszW6PrPUSbgY,0.272,0.981,2,1,-6.252,0.0988,0.000188,2.33e-05,0.969,0.372,147.33,213160,4,rock
3ECvqEG1q5gNPjq1TwUz2v,Good Morning,9,06IHEX5dfclyYtimEx5bWK,880 South,23,['reggae rock'],Good Morning,spotify:album:49TlRZxgqCv0KrklnZcxYO,0.657,0.653,6,1,-8.452,0.105,0.00347,3.01e-06,0.182,0.738,149.952,256000,4,rock
41yN8Cby0GfeKILe2mQaHU,Black Page I,21,6ra4GIOgCZQZMOaUECftGN,Frank Zappa,54,"['art rock', 'blues rock', 'experimental', 'instrumental rock', 'jazz fusion', 'jazz rock', 'progressive rock', 'psychedelic rock', 'symphonic rock', 'zolo']",Lindeborg: In Focus,spotify:album:0k1LckIXAcym8lsXgPNhcR,0.391,0.227,2,1,-13.496,0.0483,0.969,0.972,0.336,0.707,141.011,61527,3,rock
